"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","1230","2547495","2002","3470","30544","1489.951219"
"2","Warframe","135","38925","288","306","883","392.444444"
"3","Minecraft","105","204465","1947","2157","5412","3092.571428"
