"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Baroque","435","8385","18","30","271","37.37931"
"2","Tabletop RPGs","435","9645","21","31","284","39.172413"
"3","Just Chatting","420","9735","20","35","589","84.142857"
"4","Super Mario Galaxy 2","285","6510","22","35","200","42.105263"
"5","Retro","285","7305","25","33","265","55.789473"
"6","Muramasa: The Demon Blade","270","4770","17","27","173","38.444444"
"7","Rhythm Heaven Fever","255","5940","22","28","186","43.764705"
"8","Nova Drift","210","4035","19","33","128","36.571428"
"9","Games + Demos","180","3930","20","27","128","42.666666"
"10","Super Mario Bros. 3","165","3315","20","25","64","23.272727"
"11","Monster Boy and the Cursed Kingdom","135","2325","17","22","69","30.666666"
"12","Super Mario Bros. 2","90","2430","27","30","54","36"
"13","JoJo's Bizarre Adventure: Stardust Shooters","75","3450","46","105","159","127.2"
"14","Unlisted on Twitch","75","1785","23","29","38","30.4"
"15","Oninaki","75","1170","15","19","60","48"
"16","Hardcore Mecha","75","1530","20","25","110","88"
"17","Dungeon of Dragon Knight","75","1215","16","22","55","44"
"18","Tiny Metal: Full Metal Rumble","60","810","13","14","49","49"
"19","Pokémon FireRed/LeafGreen","60","1635","27","31","41","41"
"20","Super Mario Galaxy","60","1635","27","31","28","28"
"21","Uniracers","45","870","19","21","20","26.666666"
"22","Jump Ultimate Stars","45","555","14","19","69","92"
"23","Yu-Gi-Oh! Duel Links","45","1125","25","25","84","112"
"24","Mirador","45","960","21","23","18","24"
"25","Art","30","945","31","43","23","46"
"26","Super Mario World","30","525","17","19","20","40"
"27","Kirby's Dream Land 3","15","240","16","16","20","80"
"28","Bomberman Fantasy Race","15","225","15","15","11","44"
"29","Starbound","15","255","17","17","13","52"
"30","Fighting EX Layer","15","435","29","29","18","72"
