"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Saturday 6th July 2019 16:58","https://sullygnome.com/channel/tiggirltk/stream/34802863120","122","1220","10","16","3","1","17","8","Food &amp; Drink"
"2","Saturday 6th July 2019 13:12","https://sullygnome.com/channel/tiggirltk/stream/34800809536","198","1188","6","11","2","0","48","13","Food &amp; Drink"
"3","Tuesday 2nd July 2019 20:00","https://sullygnome.com/channel/tiggirltk/stream/34755859408","0","0","2","2","0","0","0","0","Food &amp; Drink"
