"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Chess","3345","1562070","449","2070","466483","8367.408071"
"2","PUBG: BATTLEGROUNDS","840","83655","121","428","109508","7822"
"3","Unlisted on Twitch","150","22680","115","201","935","374"
