"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Witcher 3: Wild Hunt","1755","11010","5","11","177","6.051282"
"2","Dead by Daylight","945","6690","6","15","107","6.79365"
"3","Minecraft","390","2370","6","10","37","5.692307"
"4","Just Chatting","375","1275","3","7","115","18.4"
"5","Art","225","1350","6","12","19","5.066666"
"6","Just Dance 2019","180","1170","6","10","50","16.666666"
"7","The Sims 4","165","1200","7","10","25","9.090909"
"8","Teamfight Tactics","120","465","4","7","7","3.5"
"9","Beyond: Two Souls","105","600","5","7","9","5.142857"
"10","Portal 2","30","165","5","6","5","10"
"11","Visage","30","135","4","5","2","4"
