"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2820","9480","2","33","602","12.80851"
"2","FIFA 19","1320","4890","3","31","259","11.772727"
"3","Call of Duty: Black Ops 4","45","120","2","3","6","8"
"4","Warface","15","15","1","1","7","28"
