"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Heroes of the Storm","2370","113280","46","74","2560","64.810126"
"2","Sekiro: Shadows Die Twice","360","5175","14","24","227","37.833333"
"3","Talk Shows & Podcasts","90","705","7","10","65","43.333333"
