"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","420","795","1","4","28","4"
"2","Counter-Strike","90","270","3","7","47","31.333333"
"3","Minecraft","60","630","10","14","33","33"
"4","Fortnite","15","0","0","0","0","0"
