"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","780","1875","2","5","38","2.923076"
"2","Fortnite","60","195","3","5","10","10"
"3","osu!","15","45","3","3","5","20"
"4","Counter-Strike: Global Offensive","15","30","2","2","0","0"
