"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","SCP: Secret Laboratory","1425","6555","4","12","154","6.48421"
"2","FTL: Faster Than Light","750","3255","3","10","44","3.52"
"3","Project Zomboid","285","660","2","4","7","1.473684"
"4","Grand Theft Auto V","180","825","4","7","21","7"
"5","State of Decay 2","90","345","3","5","12","8"
"6","Getting Over It with Bennett Foddy","75","345","4","6","0","0"
"7","How to Survive 2","60","300","5","7","1","1"
"8","Just Chatting","30","90","3","4","19","38"
"9","Goat of Duty","30","210","7","7","4","8"
