"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Black Desert","435","9240","22","86","328","45.241379"
"2","StarCraft II","150","750","5","6","35","14"
"3","Just Chatting","30","225","7","13","0","0"
