"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 14:45","https://sullygnome.com/channel/nakatron/stream/35098435600","240","5040","21","31","17","4","145","34","Minecraft,Just Chatting"
"2","Monday 29th July 2019 14:21","https://sullygnome.com/channel/nakatron/stream/35085636848","189","3402","18","22","8","2","87","26","Just Chatting,Minecraft"
"3","Sunday 28th July 2019 18:32","https://sullygnome.com/channel/nakatron/stream/35076412912","268","5360","20","29","17","3","151","31","Just Chatting,Minecraft"
"4","Saturday 27th July 2019 14:20","https://sullygnome.com/channel/nakatron/stream/35062167456","265","6890","26","36","9","2","188","41","Just Chatting,Minecraft"
"5","Tuesday 23rd July 2019 16:03","https://sullygnome.com/channel/nakatron/stream/35014564496","192","2880","15","21","4","1","110","33","Just Chatting,Minecraft"
"6","Tuesday 16th July 2019 14:20","https://sullygnome.com/channel/nakatron/stream/34925650864","220","2640","12","16","7","1","98","26","Just Chatting,Minecraft"
"7","Monday 15th July 2019 14:17","https://sullygnome.com/channel/nakatron/stream/34913183280","238","3570","15","24","8","1","118","27","Just Chatting,Minecraft"
"8","Saturday 13th July 2019 23:20","https://sullygnome.com/channel/nakatron/stream/34894457600","145","2610","18","28","8","3","87","38","Just Chatting,Minecraft"
"9","Friday 12th July 2019 15:10","https://sullygnome.com/channel/nakatron/stream/34876508608","410","8610","21","30","18","2","238","34","Just Chatting,Minecraft,Just Dance 2014,Twitch Sings"
"10","Thursday 11th July 2019 14:34","https://sullygnome.com/channel/nakatron/stream/34863687520","341","7843","23","29","18","3","196","34","Just Chatting,Minecraft"
"11","Monday 8th July 2019 14:32","https://sullygnome.com/channel/nakatron/stream/34826154320","223","4906","22","32","19","4","123","30","Just Chatting,Minecraft"
"12","Sunday 7th July 2019 14:36","https://sullygnome.com/channel/nakatron/stream/34814059664","264","7392","28","40","24","5","173","38","Just Chatting,Minecraft"
"13","Saturday 6th July 2019 14:27","https://sullygnome.com/channel/nakatron/stream/34801440192","303","9393","31","44","27","5","253","48","Just Chatting,Minecraft"
"14","Friday 5th July 2019 14:32","https://sullygnome.com/channel/nakatron/stream/34788813984","148","3108","21","29","22","8","116","42","Just Chatting,Minecraft"
"15","Monday 1st July 2019 14:20","https://sullygnome.com/channel/nakatron/stream/34739799792","235","4700","20","24","31","7","123","30","Just Chatting,Minecraft"
