"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Garena Free Fire","1200","15855","12","23","405","20.25"
"2","Just Chatting","435","5070","11","22","245","33.793103"
"3","Grand Theft Auto: San Andreas","240","2445","10","16","105","26.25"
"4","The Binding of Isaac: Rebirth","225","2220","10","13","68","18.133333"
"5","Minecraft","195","2655","12","22","64","19.692307"
"6","Left 4 Dead 2","150","1305","8","12","51","20.4"
"7","Dead Rising","135","1365","9","16","44","19.555555"
"8","Dark Souls II","75","885","11","18","35","28"
"9","Hearthstone","75","915","12","18","19","15.2"
"10","Unlisted on Twitch","45","660","14","19","16","21.333333"
"11","Domina","45","600","13","18","43","57.333333"
"12","Heart's Medicine - Time to Heal","30","270","9","10","12","24"
"13","DARK SOULS II: Scholar of the First Sin","30","330","11","12","18","36"
"14","60 Seconds!","30","210","7","7","25","50"
