"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","3090","26535","8","17","583","11.320388"
"2","Realm Royale Reforged","375","2610","6","10","54","8.64"
"3","Just Chatting","90","690","7","10","14","9.333333"
"4","Battalion 1944","75","645","8","9","4","3.2"
"5","Unlisted on Twitch","15","135","9","9","0","0"
