"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Witcher 3: Wild Hunt","1710","13995","7","22","367","12.877192"
"2","Just Chatting","1305","11895","8","15","321","14.75862"
"3","Forza Horizon 4","1230","21900","16","30","357","17.414634"
"4","MORDHAU","885","7425","7","16","250","16.949152"
"5","No Man's Sky","540","5550","10","18","84","9.333333"
"6","S.T.A.L.K.E.R.: Call of Pripyat","525","4185","7","12","77","8.8"
"7","Star Wars Battlefront II","375","2880","7","11","27","4.32"
"8","Kingdom Come: Deliverance","300","3765","12","15","29","5.8"
"9","DayZ","285","2355","8","10","35","7.368421"
"10","PAYDAY 2","225","1545","6","10","46","12.266666"
"11","Hand Simulator","180","1950","11","16","28","9.333333"
"12","Call of Duty 4: Modern Warfare","180","1155","5","8","41","13.666666"
"13","Counter-Strike: Global Offensive","180","1620","9","14","40","13.333333"
"14","Rising Storm 2: Vietnam","165","1110","6","9","28","10.181818"
"15","Fitness & Health","135","1590","11","17","39","17.333333"
"16","Far Cry 2","105","645","6","8","6","3.428571"
"17","Insurgency: Sandstorm","90","615","6","8","39","26"
"18","Hell Let Loose","30","240","8","9","14","28"
"19","Star Wars: Knights of the Old Republic II - The Sith Lords","15","150","10","10","13","52"
"20","World War 3","15","90","6","6","10","40"
