"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2115","16665","7","17","226","6.411347"
"2","Monster Hunter: World","210","1095","3","11","35","10"
"3","Overwatch","45","270","6","7","1","1.333333"
