"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","900","19965","21","51","808","53.866666"
"2","Metro Exodus","510","4515","8","20","262","30.823529"
"3","Just Chatting","435","5970","11","28","509","70.206896"
"4","Old School RuneScape","420","3855","7","18","237","33.857142"
"5","Tom Clancy's Rainbow Six Siege","330","5460","16","23","276","50.181818"
"6","Counter-Strike: Global Offensive","150","2310","11","21","207","82.8"
"7","Overwatch","135","1035","8","13","51","22.666666"
"8","Batman: Arkham Asylum","120","1095","9","15","36","18"
"9","Squad","120","1785","14","22","109","54.5"
"10","Apex Legends","105","1320","12","16","40","22.857142"
"11","Minecraft","60","855","14","18","70","70"
"12","Unlisted on Twitch","15","165","11","11","10","40"
"13","Slots","15","240","16","16","41","164"
