"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Legend of Zelda: Breath of the Wild","1740","71535","42","71","1282","44.206896"
"2","Fallout 4","1650","62790","39","69","1151","41.854545"
"3","Dark Souls II","1410","43155","30","39","704","29.957446"
"4","Dark Souls","1380","48375","33","57","798","34.695652"
"5","Jimmy and the Pulsating Mass","915","33240","35","56","641","42.032786"
"6","Monster Boy and the Cursed Kingdom","810","28560","34","46","451","33.407407"
"7","Corporation","660","19575","27","47","341","31"
"8","Wandersong","405","12135","31","39","261","38.666666"
"9","Prey","390","16425","41","53","267","41.076923"
"10","Marvel Ultimate Alliance 3: The Black Order","375","7575","21","34","213","34.08"
"11","Super Mario Maker 2","360","14730","47","66","269","44.833333"
"12","60 Parsecs!","300","10935","35","44","163","32.6"
"13","The Jackbox Party Pack 5","270","11295","41","49","254","56.444444"
"14","The Surge","240","7815","32","44","169","42.25"
"15","Jackbox Party Packs","210","8325","39","51","127","36.285714"
"16","Super Animal Royale","210","7905","37","50","191","54.571428"
"17","The Jackbox Party Pack 4","150","6435","43","53","147","58.8"
