"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Friday 5th July 2019 05:10","https://sullygnome.com/channel/cristaluhh/stream/34785455488","275","2200","8","15","8","1","199","41","League of Legends"
"2","Thursday 4th July 2019 04:43","https://sullygnome.com/channel/cristaluhh/stream/34773718704","332","2324","7","15","8","1","203","36","League of Legends"
