"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Magic: The Gathering","780","4185","5","9","125","9.615384"
"2","Dota Underlords","405","1275","2","5","58","8.592592"
"3","Teamfight Tactics","165","915","5","8","26","9.454545"
"4","Overcooked! 2","150","990","6","11","33","13.2"
"5","Tower Unite","120","510","4","6","28","14"
"6","Human: Fall Flat","60","270","4","7","9","9"
"7","Dead by Daylight","60","210","3","4","9","9"
