"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","4845","26160","4","14","899","11.133126"
"2","Turok 2: Seeds of Evil","750","4890","6","23","189","15.12"
"3","Just Chatting","360","1815","4","12","118","19.666666"
"4","Star Wars: The Old Republic","300","2985","6","16","106","21.2"
"5","Rocket League","195","1290","6","12","44","13.538461"
"6","LEGO Star Wars: The Complete Saga","120","585","4","7","23","11.5"
