"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","1590","9840","5","20","250","9.433962"
"2","Animal Crossing","840","8820","8","23","149","10.642857"
"3","Fire Emblem: Three Houses","525","3735","6","11","40","4.571428"
"4","Rivals of Aether","480","16800","39","192","441","55.125"
"5","Ultimate Chicken Horse","420","4335","10","17","96","13.714285"
"6","Super Smash Bros. Ultimate","300","2640","8","11","50","10"
"7","Just Chatting","165","1455","7","14","30","10.90909"
"8","Tabletop Simulator","165","1335","8","11","46","16.727272"
"9","Poker","150","1485","9","12","23","9.2"
"10","Advance Wars: Dual Strike","105","11220","106","344","408","233.142857"
"11","League of Legends","90","900","10","11","3","2"
"12","Minecraft","30","180","6","7","19","38"
"13","Fortnite","30","225","7","9","2","4"
"14","Karaoke","30","330","11","12","10","20"
"15","Slap City","30","315","10","11","0","0"
"16","Twitch Sings","15","165","11","11","0","0"
