"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","They Are Billions","10665","45202890","4303","8042","511392","2877.029535"
"2","Fire Emblem: Three Houses","3585","10422105","2906","6338","500938","8383.899581"
"3","Monster Hunter: World","2085","5519430","2401","4142","88865","2557.266187"
"4","The Surge 2","345","1323810","3837","4395","19317","3359.47826"
"5","Alpha Protocol","330","1144725","3468","4084","17011","3092.90909"
"6","Gloomhaven","330","1223640","3485","4661","45113","8202.363636"
"7","Iratus: Lord of the Dead","315","1326750","4211","5127","20930","3986.666666"
"8","Teamfight Tactics","195","436170","2236","2688","5144","1582.76923"
"9","Warframe","150","305220","2034","2406","5090","2036"
"10","The Sinking City","135","563685","4175","4425","3974","1766.222222"
"11","Tom Clancy's Splinter Cell: Blacklist","135","378960","2777","3484","4016","1784.888888"
"12","Dragon Quest Builders 2","75","238770","3183","3361","5779","4623.2"
