"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Warface","1665","3810","1","9","241","8.684684"
"2","Ring of Elysium","420","1005","1","6","58","8.285714"
"3","Warframe","255","525","1","4","44","10.352941"
"4","Borderlands 2","240","540","2","6","41","10.25"
"5","APB Reloaded","240","810","2","6","106","26.5"
"6","Dying Light","30","0","0","0","3","6"
