"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: WWII","4095","37050","8","25","708","10.373626"
"2","Call of Duty: Infinite Warfare","540","3525","6","11","69","7.666666"
"3","Art","90","480","5","7","6","4"
