"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","8310","23443050","2670","7830","542454","3916.635379"
"2","Octopath Traveler","1485","2199270","1238","2511","54006","2182.060606"
"3","Just Chatting","1320","2135760","1399","5501","161092","7322.363636"
"4","Princess Connect! Re:Dive","1095","2319225","2047","4508","131905","7227.671232"
"5","Hearthstone","1080","3065760","2615","4402","141603","7866.833333"
"6","League of Legends","495","740145","1463","2064","31435","3810.30303"
"7","Dragon Ball Z: Dokkan Battle","405","1203150","2049","5371","34734","5145.777777"
"8","Chess Rush","330","534120","1743","2552","24643","4480.545454"
"9","Cookie Run: OvenBreak","255","529380","1918","2622","20654","4859.764705"
"10","Games + Demos","165","254205","1520","2032","11895","4325.454545"
"11","Prominence Poker","120","179355","1494","1788","9563","4781.5"
"12","Just Shapes & Beats","120","187005","1558","1664","4943","2471.5"
"13","Travel & Outdoors","75","402990","5373","9722","17493","13994.4"
