"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Friday 26th July 2019 15:16","https://sullygnome.com/channel/imdimitery/stream/35050691488","359","2872","8","13","3","0","63","10","Command &amp; Conquer 3: Kane's Wrath"
"2","Wednesday 24th July 2019 12:30","https://sullygnome.com/channel/imdimitery/stream/35025100976","150","600","4","9","0","0","20","7","Command &amp; Conquer 3: Kane's Wrath"
"3","Friday 19th July 2019 12:00","https://sullygnome.com/channel/imdimitery/stream/34962253152","105","525","5","11","3","1","20","10","Command &amp; Conquer 3: Kane's Wrath"
"4","Saturday 13th July 2019 12:00","https://sullygnome.com/channel/imdimitery/stream/34887585312","30","150","5","7","0","0","15","20","Command &amp; Conquer 3: Kane's Wrath"
"5","Thursday 4th July 2019 09:07","https://sullygnome.com/channel/imdimitery/stream/34775226560","113","791","7","9","0","0","18","9","Command &amp; Conquer 3: Kane's Wrath"
"6","Tuesday 2nd July 2019 11:30","https://sullygnome.com/channel/imdimitery/stream/34750729808","105","525","5","9","2","1","25","12","Command &amp; Conquer 3: Tiberium Wars"
