"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","6930","32490","3","16","1311","11.350649"
"2","Minecraft","2925","15435","5","112","475","9.743589"
"3","Arma 3","1350","4125","2","7","220","9.777777"
"4","No Man's Sky","660","1740","2","5","76","6.90909"
"5","Euro Truck Simulator 2","495","2145","3","9","78","9.454545"
"6","Assetto Corsa","285","660","2","7","40","8.421052"
"7","Just Chatting","270","810","2","6","50","11.111111"
"8","Aion","195","720","3","6","26","8"
"9","DayZ","135","375","2","5","31","13.777777"
"10","eXperience 112","105","300","3","4","23","13.142857"
"11","Multiplay","105","345","3","4","18","10.285714"
"12","PUBG: BATTLEGROUNDS","75","150","2","5","11","8.8"
"13","TERA","30","45","1","2","14","28"
