"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Warframe","1830","519795","224","1364","29160","956.065573"
"2","Fortnite","1275","119100","97","186","10541","496.047058"
"3","Overwatch","885","93315","106","134","6870","465.762711"
"4","Destiny 2","870","99570","108","199","12652","872.551724"
"5","Apex Legends","780","84495","107","312","9300","715.384615"
"6","Gears of War 4","765","83310","106","183","9950","780.392156"
"7","Tom Clancy's Rainbow Six Siege","690","65295","99","135","7118","618.956521"
"8","Super Mario Maker 2","600","83340","124","193","14113","1411.3"
"9","Gears 5","585","70665","116","202","8157","836.615384"
"10","Grand Theft Auto V","525","60270","107","140","8346","953.828571"
"11","Call of Duty: Black Ops 4","510","64095","104","174","7203","847.411764"
"12","Unlisted on Twitch","465","43410","95","138","10671","1376.903225"
"13","Twitch Sings","435","41220","92","126","3223","444.551724"
"14","Just Chatting","375","31425","76","108","9587","1533.92"
"15","Counter-Strike: Global Offensive","375","42480","103","155","3769","603.04"
"16","Killing Floor 2","360","43740","138","201","2837","472.833333"
"17","PUBG: BATTLEGROUNDS","255","21855","85","97","812","191.058823"
"18","Star Wars Battlefront II","150","12870","85","115","843","337.2"
"19","Earth Defense Force 5","135","15060","111","203","1323","588"
"20","Minecraft","120","13290","110","127","1108","554"
"21","Killer Instinct","105","9690","92","113","914","522.285714"
"22","Guitar Hero III: Legends of Rock","105","13620","128","146","758","433.142857"
"23","Rising Storm 2: Vietnam","105","11865","113","136","2306","1317.714285"
"24","Quake Champions","105","7725","83","97","634","362.285714"
"25","Judgment","75","7620","101","157","1590","1272"
"26","Quake II","60","3285","65","86","430","430"
"27","Call of Duty: Modern Warfare Remastered","45","4920","109","123","586","781.333333"
"28","Metro Exodus","30","3030","101","106","310","620"
"29","Battlefield V","30","1860","62","64","113","226"
"30","Wolfenstein: Youngblood","15","960","64","64","0","0"
"31","Get To The Orange Door","15","1275","85","85","207","828"
"32","Battalion 1944","15","1425","95","95","365","1460"
