"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 22:54","https://sullygnome.com/channel/arcangelpt/stream/35117085120","531","28143","53","88","150","17","944","107","Just Chatting,Grand Theft Auto V,Counter-Strike,Teamfight Tactics"
"2","Tuesday 30th July 2019 21:28","https://sullygnome.com/channel/arcangelpt/stream/35102942896","737","39061","53","103","33","2","1176","96","Just Chatting,Grand Theft Auto V,Counter-Strike,Teamfight Tactics"
"3","Monday 29th July 2019 21:59","https://sullygnome.com/channel/arcangelpt/stream/35090624320","691","44915","65","163","74","6","1928","167","Just Chatting,Teamfight Tactics,Counter-Strike"
"4","Sunday 28th July 2019 22:30","https://sullygnome.com/channel/arcangelpt/stream/35078959008","600","31800","53","119","18","1","789","78","Just Chatting,Teamfight Tactics"
"5","Friday 26th July 2019 22:24","https://sullygnome.com/channel/arcangelpt/stream/35055106448","456","17328","38","63","21","2","720","92","Just Chatting,Counter-Strike,Teamfight Tactics"
"6","Thursday 25th July 2019 21:33","https://sullygnome.com/channel/arcangelpt/stream/35042633248","747","37350","50","107","16","1","1081","84","Just Chatting,Counter-Strike,Teamfight Tactics"
"7","Wednesday 24th July 2019 22:08","https://sullygnome.com/channel/arcangelpt/stream/35030892784","457","21936","48","64","16","2","684","88","Just Chatting,Grand Theft Auto V,Counter-Strike"
"8","Tuesday 23rd July 2019 21:51","https://sullygnome.com/channel/arcangelpt/stream/35018487840","729","26973","37","50","8","0","775","64","Teamfight Tactics,Grand Theft Auto V,Just Chatting,Counter-Strike"
"9","Monday 22nd July 2019 21:16","https://sullygnome.com/channel/arcangelpt/stream/35005707392","494","16796","34","55","11","1","683","80","Just Chatting,Counter-Strike"
"10","Saturday 20th July 2019 22:24","https://sullygnome.com/channel/arcangelpt/stream/34982313248","126","4914","39","60","-2","0","270","120","Just Chatting"
"11","Thursday 11th July 2019 22:17","https://sullygnome.com/channel/arcangelpt/stream/34868742320","448","36736","82","255","38","5","1771","236","Just Chatting,Choice Chamber,Counter-Strike,Teamfight Tactics"
"12","Wednesday 10th July 2019 23:23","https://sullygnome.com/channel/arcangelpt/stream/34857007536","292","9636","33","51","10","2","439","87","Just Chatting,Grand Theft Auto V,Counter-Strike"
"13","Tuesday 9th July 2019 22:15","https://sullygnome.com/channel/arcangelpt/stream/34843764464","540","38340","71","183","24","2","967","107","Just Chatting,Grand Theft Auto V,Counter-Strike,Unlisted on Twitch,Teamfight Tactics"
"14","Monday 8th July 2019 21:46","https://sullygnome.com/channel/arcangelpt/stream/34830946240","704","35904","51","109","22","1","1002","83","Just Chatting,Grand Theft Auto V,Teamfight Tactics,Counter-Strike"
"15","Sunday 7th July 2019 22:43","https://sullygnome.com/channel/arcangelpt/stream/34819353536","587","44025","75","192","38","3","909","93","Grand Theft Auto V,Teamfight Tactics"
"16","Saturday 6th July 2019 22:41","https://sullygnome.com/channel/arcangelpt/stream/34806758704","679","42777","63","121","50","4","1288","114","Just Chatting,Grand Theft Auto V,Teamfight Tactics,Counter-Strike"
"17","Friday 5th July 2019 23:33","https://sullygnome.com/channel/arcangelpt/stream/34794618784","417","26271","63","128","20","2","761","104","Just Chatting,Teamfight Tactics,Grand Theft Auto V"
"18","Thursday 4th July 2019 23:08","https://sullygnome.com/channel/arcangelpt/stream/34782677744","667","29348","44","70","19","1","949","86","Grand Theft Auto V,Teamfight Tactics"
"19","Wednesday 3rd July 2019 21:56","https://sullygnome.com/channel/arcangelpt/stream/34769742208","814","46398","57","125","32","2","1258","91","Just Chatting,Grand Theft Auto V,Teamfight Tactics"
"20","Monday 1st July 2019 21:56","https://sullygnome.com/channel/arcangelpt/stream/34744715584","529","35443","67","207","52","5","1000","111","Just Chatting,Grand Theft Auto V,Counter-Strike"
