"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 23rd July 2019 16:08","https://sullygnome.com/channel/evaangelina/stream/35014613024","142","4402","31","40","13","5","523","209","Knight Online"
"2","Thursday 18th July 2019 15:00","https://sullygnome.com/channel/evaangelina/stream/34951213088","555","19980","36","90","38","4","1835","198","Knight Online"
"3","Friday 12th July 2019 20:31","https://sullygnome.com/channel/evaangelina/stream/34880071440","164","5740","35","52","2","0","492","164","Knight Online"
"4","Friday 12th July 2019 16:27","https://sullygnome.com/channel/evaangelina/stream/34877226928","93","3627","39","54","5","3","384","256","Knight Online"
"5","Thursday 11th July 2019 20:52","https://sullygnome.com/channel/evaangelina/stream/34867825904","158","9322","59","104","42","15","621","225","Knight Online"
"6","Wednesday 10th July 2019 15:37","https://sullygnome.com/channel/evaangelina/stream/34851763840","158","6162","39","58","8","3","535","214","Knight Online"
"7","Tuesday 9th July 2019 20:49","https://sullygnome.com/channel/evaangelina/stream/34842824256","161","4991","31","47","8","2","523","190","Knight Online"
"8","Sunday 7th July 2019 15:29","https://sullygnome.com/channel/evaangelina/stream/34814542480","196","8036","41","70","12","3","842","259","Knight Online"
"9","Thursday 4th July 2019 20:26","https://sullygnome.com/channel/evaangelina/stream/34781136656","184","11224","61","87","14","5","545","218","Knight Online"
"10","Wednesday 3rd July 2019 20:40","https://sullygnome.com/channel/evaangelina/stream/34768890896","200","11800","59","78","16","4","890","254","Knight Online"
"11","Wednesday 3rd July 2019 17:04","https://sullygnome.com/channel/evaangelina/stream/34766323072","191","10505","55","69","21","7","1118","372","Knight Online"
"12","Tuesday 2nd July 2019 20:20","https://sullygnome.com/channel/evaangelina/stream/34756087760","220","12320","56","82","17","4","981","280","Knight Online"
"13","Tuesday 2nd July 2019 20:15","https://sullygnome.com/channel/evaangelina/stream/34755837984","0","0","62","82","3","12","206","824","Knight Online"
