"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","3900","82470","21","52","5092","78.338461"
"2","Apex Legends","2790","61455","19","77","3835","82.473118"
"3","Super Mario Maker 2","2250","46065","20","46","1295","34.533333"
"4","Teamfight Tactics","930","20115","22","47","740","47.741935"
"5","Minion Masters","825","21075","18","46","901","65.527272"
"6","Persona 5","795","17955","21","46","526","39.698113"
"7","Just Chatting","225","2475","9","20","187","49.866666"
"8","Dauntless","135","1710","12","16","83","36.888888"
"9","Overwatch","120","1860","15","18","112","56"
"10","Enter the Gungeon","105","675","6","9","27","15.428571"
