"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 23:15","https://sullygnome.com/channel/visualstudio/stream/35103716080","15","45","3","4","0","0","11","22","Science &amp; Technology"
"2","Thursday 25th July 2019 16:58","https://sullygnome.com/channel/visualstudio/stream/35039553216","62","1922","31","42","6","4","81","64","Science &amp; Technology"
"3","Tuesday 23rd July 2019 16:38","https://sullygnome.com/channel/visualstudio/stream/35014904288","82","4428","54","68","2","1","159","106","Science &amp; Technology"
"4","Monday 22nd July 2019 14:32","https://sullygnome.com/channel/visualstudio/stream/35001330016","373","13801","37","55","18","2","566","90","Science &amp; Technology"
"5","Thursday 18th July 2019 17:00","https://sullygnome.com/channel/visualstudio/stream/34952331584","15","480","32","55","2","4","0","0","Science &amp; Technology"
"6","Tuesday 16th July 2019 22:45","https://sullygnome.com/channel/visualstudio/stream/34931124192","0","0","16","16","0","0","0","0","Science &amp; Technology"
"7","Thursday 11th July 2019 16:57","https://sullygnome.com/channel/visualstudio/stream/34865043680","93","3162","34","44","3","2","59","39","Science &amp; Technology"
"8","Wednesday 3rd July 2019 16:57","https://sullygnome.com/channel/visualstudio/stream/34766236400","78","4212","54","66","10","6","250","166","Science &amp; Technology"
"9","Tuesday 2nd July 2019 22:47","https://sullygnome.com/channel/visualstudio/stream/34757708096","73","1533","21","27","1","1","18","18","Science &amp; Technology"
