"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","3330","44925","12","31","1200","21.621621"
"2","Teamfight Tactics","1740","20430","12","21","580","20"
"3","Grand Theft Auto V","495","6180","11","23","119","14.424242"
"4","PUBG: BATTLEGROUNDS","480","6405","12","23","157","19.625"
"5","Splitgate","315","4830","14","26","685","130.47619"
"6","Dead by Daylight","210","2790","12","20","55","15.714285"
"7","Art","180","1530","9","14","44","14.666666"
"8","Borderlands 2","105","1365","13","16","15","8.571428"
"9","Grand Theft Auto Online","75","720","10","12","19","15.2"
"10","Cat Quest","60","570","9","12","20","20"
