"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 23:43","https://sullygnome.com/channel/bromario28/stream/35117631712","272","2720","10","20","4","0","67","14","Super Mario 64,Dustforce DX"
"2","Tuesday 30th July 2019 23:38","https://sullygnome.com/channel/bromario28/stream/35104392688","142","852","6","9","0","0","17","6","Dustforce DX"
"3","Tuesday 30th July 2019 18:45","https://sullygnome.com/channel/bromario28/stream/35100495408","90","720","8","12","0","0","18","10","Super Mario 64,skribbl.io"
"4","Tuesday 30th July 2019 00:17","https://sullygnome.com/channel/bromario28/stream/35092142768","238","1428","6","10","2","0","26","6","Super Mario 64,Dustforce DX"
"5","Monday 29th July 2019 20:00","https://sullygnome.com/channel/bromario28/stream/35089071872","105","315","3","9","0","0","19","9","skribbl.io,Super Mario 64"
"6","Monday 29th July 2019 01:06","https://sullygnome.com/channel/bromario28/stream/35080479968","189","945","5","8","1","0","35","10","skribbl.io,Chess,Dustforce DX"
"7","Sunday 28th July 2019 14:49","https://sullygnome.com/channel/bromario28/stream/35074196256","161","644","4","9","2","0","21","7","Super Mario 64"
"8","Saturday 27th July 2019 23:56","https://sullygnome.com/channel/bromario28/stream/35067814128","184","1288","7","11","0","0","38","11","Super Mario 64,GeoGuessr,Chess"
"9","Saturday 27th July 2019 20:15","https://sullygnome.com/channel/bromario28/stream/35065585488","30","210","7","10","0","0","8","10","Dustforce DX"
"10","Saturday 27th July 2019 00:40","https://sullygnome.com/channel/bromario28/stream/35056401328","155","1085","7","12","0","0","37","13","skribbl.io,Super Mario 64,Dustforce DX"
"11","Thursday 25th July 2019 23:35","https://sullygnome.com/channel/bromario28/stream/35043883680","145","1450","10","15","-1","0","41","16","Super Mario 64,skribbl.io"
"12","Thursday 25th July 2019 14:46","https://sullygnome.com/channel/bromario28/stream/35038371152","164","1148","7","13","4","1","34","12","Super Mario 64"
"13","Wednesday 24th July 2019 22:55","https://sullygnome.com/channel/bromario28/stream/35031375936","215","2580","12","36","2","0","71","18","Super Mario 64"
"14","Tuesday 23rd July 2019 22:13","https://sullygnome.com/channel/bromario28/stream/35018722592","152","912","6","9","3","1","25","9","Super Mario 64"
"15","Tuesday 23rd July 2019 13:38","https://sullygnome.com/channel/bromario28/stream/35012829280","262","4716","18","29","1","0","114","21","Super Mario 64"
"16","Monday 22nd July 2019 23:21","https://sullygnome.com/channel/bromario28/stream/35007036144","174","1566","9","14","1","0","35","11","skribbl.io,Unlisted on Twitch,Super Mario 64"
"17","Monday 22nd July 2019 11:14","https://sullygnome.com/channel/bromario28/stream/34999929664","196","2352","12","20","2","0","29","8","Super Mario 64"
