"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","3720","182895","47","75","4885","78.790322"
"2","World of Warcraft","1635","71010","41","65","2921","107.19266"
