"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Tanks","1290","6810","4","13","243","11.302325"
"2","Forza Horizon 4","840","3675","3","9","112","8"
"3","World War Z","435","2100","4","9","57","7.862068"
"4","Grand Theft Auto V","300","1080","3","6","23","4.6"
"5","Borderlands 2","285","480","1","5","19","4"
"6","Assetto Corsa","270","480","1","4","33","7.333333"
"7","Stardew Valley","210","375","1","4","12","3.428571"
"8","Deep Rock Galactic","150","600","4","6","8","3.2"
"9","skribbl.io","120","555","4","7","11","5.5"
"10","Tabletop Simulator","105","225","1","3","7","4"
"11","7 Days to Die","45","60","1","2","8","10.666666"
"12","Euro Truck Simulator 2","30","75","2","3","2","4"
"13","Haxball","15","75","5","5","6","24"
