"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","540","5865","12","34","445","49.444444"
"2","Guild Wars 2","480","4065","7","13","397","49.625"
"3","Blade & Soul","120","3915","28","70","219","109.5"
"4","Aion","60","1305","21","27","122","122"
"5","SMITE","30","540","18","19","33","66"
