"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Heroes of the Storm","4215","294690","38","351","8297","118.106761"
"2","World of Warcraft","240","990","3","8","97","24.25"
