"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Overwatch","7905","149415","18","58","20255","153.73814"
"2","Call of Duty: Black Ops 4","1785","39435","23","51","5910","198.655462"
"3","Ring of Elysium","1035","13905","18","44","1724","99.942028"
"4","NBA 2K19","765","17175","18","47","1510","118.431372"
"5","H-Hour: World's Elite","555","9720","19","55","880","95.135135"
"6","Gotham City Impostors","225","2580","12","26","91","24.266666"
"7","BMX Pipe","180","1650","9","17","208","69.333333"
"8","Tom Clancy's The Division 2","105","2985","28","52","479","273.714285"
"9","The Mean Greens","105","1380","13","20","244","139.428571"
"10","PUBG: BATTLEGROUNDS","105","1245","11","16","43","24.571428"
"11","Just Chatting","75","1755","23","28","136","108.8"
"12","Apex Legends","60","630","10","14","38","38"
"13","The Mean Greens: Plastic Warfare","60","1080","17","28","149","149"
"14","UNO","45","510","11","13","22","29.333333"
"15","Guitar Hero Live","30","1155","38","48","325","650"
"16","Ironsight","15","165","11","11","17","68"
