"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1050","33750","34","262","1172","66.971428"
"2","League of Legends","105","2280","21","29","91","52"
