"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Lineage II: The Chaotic Throne - The 1st Throne: The Kamael","4800","248220","50","162","22936","286.7"
"2","Counter-Strike: Global Offensive","615","10455","17","38","3221","314.243902"
"3","Just Chatting","420","13560","27","71","1286","183.714285"
"4","Dota 2","360","5745","16","31","1392","232"
"5","Unlisted on Twitch","90","6060","67","119","871","580.666666"
"6","PUBG: BATTLEGROUNDS","75","2385","32","41","146","116.8"
"7","Star Wars Battlefront II","45","810","18","20","125","166.666666"
"8","Warcraft III","30","885","29","36","65","130"
