"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","1245","15450","9","36","72","3.469879"
"2","Minecraft","915","7455","8","22","87","5.704918"
"3","Counter-Strike: Global Offensive","900","6690","7","20","148","9.866666"
"4","League of Legends","450","4155","8","17","16","2.133333"
"5","Just Chatting","420","5595","14","27","25","3.571428"
"6","PUBG: BATTLEGROUNDS","315","3030","8","25","34","6.47619"
"7","ROBLOX","165","2025","11","20","25","9.090909"
"8","Sea of Thieves","120","0","0","0","19","9.5"
"9","Overwatch","60","825","14","17","7","7"
"10","Talk Shows & Podcasts","30","450","15","28","0","0"
"11","Rust","30","435","14","15","0","0"
