"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Retro","8025","177945","21","58","5270","39.401869"
"2","FINAL FANTASY VIII","2145","51150","22","40","1239","34.657342"
"3","Super Mario 64","1335","30705","23","41","762","34.247191"
"4","League of Legends","1050","21345","19","26","478","27.314285"
"5","Just Chatting","930","20400","16","38","581","37.48387"
"6","Stardew Valley","720","13800","17","29","433","36.083333"
"7","Shin Megami Tensei Devil Summoner: Raidou Kuzunoha vs. The Soulless Army","345","8730","24","38","199","34.608695"
"8","Shortest Trip to Earth","180","3285","16","22","113","37.666666"
"9","Memorrha","150","3090","20","25","109","43.6"
"10","Brawlhalla","120","1590","13","17","69","34.5"
"11","Outlast","15","420","28","28","13","52"
