"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Oxygen Not Included","1005","7050","6","11","205","12.238805"
"2","World of Tanks","855","7740","8","16","329","23.087719"
"3","7 Days to Die","375","2895","7","11","127","20.32"
"4","Fallout 4","375","2805","6","13","92","14.72"
"5","Car Mechanic Simulator 2018","330","3435","10","15","70","12.727272"
"6","Just Chatting","270","2910","10","17","110","24.444444"
"7","Foundation","240","1410","5","10","61","15.25"
"8","RimWorld","195","1305","6","10","48","14.76923"
"9","The Elder Scrolls V: Skyrim","180","1785","9","15","54","18"
"10","Kerbal Space Program","135","1035","7","9","35","15.555555"
"11","Workers & Resources: Soviet Republic","105","825","7","10","35","20"
"12","Prison Architect","90","660","7","8","13","8.666666"
"13","Unreal Tournament 2004","90","555","6","10","34","22.666666"
"14","Star Wars: The Force Unleashed","90","735","8","9","16","10.666666"
"15","Grand Theft Auto V","75","585","7","15","46","36.8"
"16","World of Warships","75","420","5","7","25","20"
"17","One Finger Death Punch 2","75","405","4","9","14","11.2"
"18","Hearts of Iron IV","60","510","8","10","11","11"
"19","Star Wars: Empire at War - Forces of Corruption","45","270","6","7","17","22.666666"
"20","Warframe","15","150","10","10","15","60"
