"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2130","820020","360","1175","61970","1745.633802"
"2","Overwatch","1065","260670","224","1390","15842","892.507042"
"3","Angvik","1035","461535","452","887","16682","967.072463"
"4","Teamfight Tactics","765","142470","185","281","7005","549.411764"
"5","League of Legends","750","152775","201","264","8898","711.84"
"6","StarCraft","375","99525","277","599","6589","1054.24"
"7","I Wanna Be the Guy","285","83445","294","366","5784","1217.68421"
"8","She Sees Red","120","27180","226","263","1400","700"
"9","Games + Demos","45","13425","315","367","1019","1358.666666"
"10","Dead by Daylight","30","7110","237","259","408","816"
"11","Golfing Over It with Alva Majo","30","8850","295","306","508","1016"
"12","Getting Over It with Bennett Foddy","15","4350","290","290","508","2032"
