"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","4215","1331910","304","2093","54799","780.056939"
"2","Just Chatting","1260","326310","206","1373","30044","1430.666666"
"3","Detroit: Become Human","1230","477165","393","493","15102","736.682926"
"4","Little Nightmares","765","251055","321","535","10875","852.941176"
"5","PUBG: BATTLEGROUNDS","705","219090","299","524","17757","1511.234042"
"6","TrackMania 2: Stadium","450","185415","412","529","5274","703.2"
"7","Limbo","345","119865","326","398","5068","881.391304"
"8","Inside","285","108810","381","487","3881","817.052631"
"9","Firewatch","120","29550","246","259","1472","736"
"10","Blazing Chrome","75","21540","287","305","1606","1284.8"
