"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","4620","682605","132","266","1986","25.792207"
"2","Super Smash Bros. Ultimate","3630","510960","132","379","2571","42.495867"
"3","World of Warcraft","1830","206025","121","177","1124","36.852459"
"4","Just Chatting","1590","170895","105","204","1132","42.716981"
"5","Risk of Rain 2","900","118245","128","245","509","33.933333"
"6","Destiny 2","870","150135","175","236","384","26.482758"
"7","Super Smash Bros. Melee","840","103560","122","176","396","28.285714"
"8","Hearthstone","405","55935","136","177","188","27.851851"
"9","Paladins","150","18195","120","143","154","61.6"
"10","Grand Theft Auto V","75","8250","110","116","24","19.2"
"11","Teamfight Tactics","30","2985","99","110","19","38"
