"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dauntless","2805","805425","284","586","28234","603.935828"
"2","Monster Hunter: World","2520","861345","329","650","42622","1014.809523"
"3","Borderlands: The Pre-Sequel","690","265635","369","588","12713","1105.47826"
"4","Borderlands 2","585","146115","242","361","8754","897.846153"
"5","Monster Slayers","555","162465","300","471","13150","1421.621621"
"6","Treasure Hunter Simulator","495","219390","445","600","12998","1575.515151"
"7","Town of Salem","465","160005","234","439","10923","1409.419354"
"8","Garden Paws","405","83580","159","392","6998","1036.74074"
"9","XCOM 2","360","122505","340","375","7041","1173.5"
"10","BioShock Infinite","345","83175","157","311","5474","952"
"11","The Red Strings Club","345","146445","424","496","9171","1594.956521"
"12","Guacamelee! 2","315","74070","235","402","4833","920.571428"
"13","Farm Together","270","75705","192","400","5442","1209.333333"
"14","Nantucket","270","99585","237","463","8829","1962"
"15","Shuyan Saga","270","80730","299","451","5080","1128.888888"
"16","Gunsmith","225","59325","263","437","5425","1446.666666"
"17","Dead Rising 2","195","56340","288","361","4634","1425.846153"
"18","Crashlands","180","42705","237","312","3658","1219.333333"
"19","Creepy Road","180","56355","313","468","4938","1646"
"20","Beholder 2","165","76905","466","561","4087","1486.181818"
"21","Games + Demos","165","50805","307","419","3969","1443.272727"
"22","Space Hulk: Deathwing","165","70185","425","512","4791","1742.181818"
"23","Evil Bank Manager","120","32610","271","292","3589","1794.5"
"24","Medieval Shopkeeper Simulator","120","32985","274","371","4937","2468.5"
"25","Dead by Daylight","90","31740","352","437","638","425.333333"
"26","The Sims 4","75","32865","438","525","416","332.8"
"27","Fallout 76","75","33000","440","495","830","664"
"28","Super Seducer","75","19635","270","285","204","163.2"
"29","The Last of Us","60","29625","493","545","382","382"
"30","Starlink: Battle for Atlas","60","13530","225","266","314","314"
"31","Squad","45","14730","327","443","7322","9762.666666"
"32","Gloomhaven","45","17340","385","402","1376","1834.666666"
"33","Judgement","30","1350","45","66","2137","4274"
"34","Planetary Annihilation: Titans","15","1590","106","106","0","0"
