"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Teamfight Tactics","1245","6690","4","11","162","7.807228"
"2","Talk Shows & Podcasts","495","2565","5","12","83","10.060606"
"3","RimWorld","405","2565","5","10","58","8.592592"
"4","Darkest Dungeon","375","1425","3","7","39","6.24"
"5","Dead Cells","270","1785","4","14","146","32.444444"
"6","Cities: Skylines","105","600","5","8","17","9.714285"
"7","Just Chatting","90","615","6","8","9","6"
"8","Jackbox Party Packs","45","405","9","10","14","18.666666"
"9","The Jackbox Party Pack 4","30","285","9","10","12","24"
"10","The Jackbox Party Pack 5","30","315","10","13","33","66"
