"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Quake Champions","1500","14985","9","26","1020","40.8"
"2","Grand Theft Auto V","165","810","4","11","29","10.545454"
"3","KovaaK's Aim Trainer","45","180","4","5","2","2.666666"
"4","F1 2019","30","75","2","3","2","4"
