"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","7500","51225","6","26","1791","14.328"
"2","Brawlhalla","90","360","4","5","11","7.333333"
"3","Just Chatting","90","375","4","6","35","23.333333"
