"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Slay the Spire","705","1425","1","4","24","2.042553"
"2","Tekken 7","540","1995","2","17","78","8.666666"
"3","League of Legends","270","480","1","3","18","4"
"4","Super Neptunia RPG","180","315","1","2","3","1"
"5","Hearthstone","135","255","1","2","8","3.555555"
"6","Honkai Impact 3rd","30","60","2","2","5","10"
