"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 20:34","https://sullygnome.com/channel/stormzcod/stream/35115536144","251","6275","25","36","5","1","37","8","Call of Duty: WWII"
"2","Tuesday 9th July 2019 17:32","https://sullygnome.com/channel/stormzcod/stream/34840413824","163","3097","19","29","5","1","52","17","Call of Duty: Black Ops 4"
"3","Monday 8th July 2019 18:00","https://sullygnome.com/channel/stormzcod/stream/34828263616","225","4725","21","26","1","0","44","11","Call of Duty: Black Ops 4"
"4","Saturday 6th July 2019 14:13","https://sullygnome.com/channel/stormzcod/stream/34801321776","377","5278","14","27","-6","-1","43","7","Call of Duty: Black Ops 4"
"5","Thursday 4th July 2019 16:19","https://sullygnome.com/channel/stormzcod/stream/34778333488","356","4628","13","47","-5","0","91","15","Call of Duty: Black Ops 4"
