"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 00:55","https://sullygnome.com/channel/affinitychris/stream/35105290112","200","2000","10","14","0","0","31","8","The Legend of Zelda: The Wind Waker HD"
"2","Saturday 27th July 2019 23:06","https://sullygnome.com/channel/affinitychris/stream/35067358528","294","4116","14","27","4","0","62","12","Marvel Ultimate Alliance 3: The Black Order"
"3","Friday 26th July 2019 00:55","https://sullygnome.com/channel/affinitychris/stream/35044721504","230","2070","9","13","2","0","17","4","Retro"
"4","Thursday 25th July 2019 00:30","https://sullygnome.com/channel/affinitychris/stream/35032310928","210","1260","6","10","0","0","18","4","Retro"
"5","Saturday 20th July 2019 23:07","https://sullygnome.com/channel/affinitychris/stream/34982740192","233","3029","13","17","1","0","26","6","Retro"
"6","Friday 19th July 2019 01:02","https://sullygnome.com/channel/affinitychris/stream/34957759776","208","1872","9","13","1","0","25","7","Retro"
"7","Wednesday 17th July 2019 01:05","https://sullygnome.com/channel/affinitychris/stream/34932743184","175","1225","7","11","1","0","18","6","The Legend of Zelda: The Wind Waker HD"
"8","Sunday 14th July 2019 00:30","https://sullygnome.com/channel/affinitychris/stream/34895016208","150","1050","7","11","-1","0","16","5","Retro"
"9","Friday 12th July 2019 01:07","https://sullygnome.com/channel/affinitychris/stream/34870566880","218","1962","9","13","0","0","19","5","Retro"
"10","Wednesday 10th July 2019 01:00","https://sullygnome.com/channel/affinitychris/stream/34845532720","195","1950","10","13","0","0","27","8","The Legend of Zelda: The Wind Waker HD"
"11","Saturday 6th July 2019 23:04","https://sullygnome.com/channel/affinitychris/stream/34806984224","371","2597","7","12","0","0","41","6","Metroid II: Return of Samus"
"12","Friday 5th July 2019 01:04","https://sullygnome.com/channel/affinitychris/stream/34783611200","191","1528","8","13","1","0","21","6","Retro"
"13","Thursday 4th July 2019 01:05","https://sullygnome.com/channel/affinitychris/stream/34771696608","205","1640","8","11","0","0","31","8","Retro"
