"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 21:15","https://sullygnome.com/channel/shadowroninn/stream/35115933200","225","900","4","7","-1","0","14","3","Wolfenstein: Youngblood"
"2","Monday 29th July 2019 21:15","https://sullygnome.com/channel/shadowroninn/stream/35090162480","255","765","3","6","0","0","19","4","FINAL FANTASY XIV ONLINE"
"3","Friday 26th July 2019 22:45","https://sullygnome.com/channel/shadowroninn/stream/35055253200","285","1140","4","11","0","0","45","9","NieR: Automata,FINAL FANTASY XIV ONLINE"
"4","Monday 22nd July 2019 21:06","https://sullygnome.com/channel/shadowroninn/stream/35005591664","264","1320","5","7","-1","0","64","14","NieR: Automata"
"5","Wednesday 17th July 2019 21:15","https://sullygnome.com/channel/shadowroninn/stream/34942683648","315","2205","7","14","1","0","43","7","FINAL FANTASY XIV ONLINE"
"6","Thursday 11th July 2019 20:19","https://sullygnome.com/channel/shadowroninn/stream/34867459312","341","2387","7","11","1","0","49","8","FINAL FANTASY XIV ONLINE"
"7","Wednesday 10th July 2019 20:08","https://sullygnome.com/channel/shadowroninn/stream/34854860576","502","3012","6","9","1","0","78","9","FINAL FANTASY XIV ONLINE"
"8","Tuesday 9th July 2019 02:06","https://sullygnome.com/channel/shadowroninn/stream/34829797088","99","693","7","16","0","0","95","12","Twitch Sings,FINAL FANTASY XIV ONLINE"
"9","Friday 5th July 2019 20:15","https://sullygnome.com/channel/shadowroninn/stream/34792355584","405","1620","4","10","-1","0","33","4","FINAL FANTASY XIV ONLINE"
"10","Thursday 4th July 2019 15:59","https://sullygnome.com/channel/shadowroninn/stream/34778130400","241","964","4","9","0","0","27","6","FINAL FANTASY XIV ONLINE"
"11","Monday 1st July 2019 19:00","https://sullygnome.com/channel/shadowroninn/stream/34742722528","390","3510","9","14","1","0","60","9","FINAL FANTASY XIV ONLINE"
