"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Kingdom Hearts III","1260","3465","2","6","82","3.904761"
"2","Counter-Strike: Global Offensive","825","2775","2","7","72","5.236363"
"3","Just Chatting","300","1170","3","7","57","11.4"
"4","PC Building Simulator","240","1215","4","12","39","9.75"
"5","We Were Here Too","195","690","3","12","18","5.538461"
"6","Wolfenstein: Youngblood","180","660","3","6","22","7.333333"
"7","Rocket League","165","600","3","5","57","20.727272"
"8","Unlisted on Twitch","75","300","4","5","11","8.8"
"9","PUBG: BATTLEGROUNDS","15","105","7","7","4","16"
"10","Granny Simulator","15","60","4","4","10","40"
