"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 19:30","https://sullygnome.com/channel/vivieentd/stream/35114726528","75","300","4","8","0","0","22","14","League of Legends"
"2","Thursday 25th July 2019 19:00","https://sullygnome.com/channel/vivieentd/stream/35040671488","0","0","1","1","0","0","0","0","League of Legends"
"3","Tuesday 23rd July 2019 20:00","https://sullygnome.com/channel/vivieentd/stream/35016941072","120","360","3","6","0","0","15","6","The Legend of Zelda: Breath of the Wild,League of Legends"
"4","Monday 22nd July 2019 12:45","https://sullygnome.com/channel/vivieentd/stream/35000433120","30","90","3","4","0","0","5","6","League of Legends"
"5","Saturday 20th July 2019 21:30","https://sullygnome.com/channel/vivieentd/stream/34981489584","15","30","2","3","0","0","0","0","League of Legends"
"6","Friday 19th July 2019 12:30","https://sullygnome.com/channel/vivieentd/stream/34962260336","90","180","2","5","0","0","11","6","League of Legends"
"7","Thursday 18th July 2019 16:15","https://sullygnome.com/channel/vivieentd/stream/34951682192","90","270","3","6","0","0","15","8","League of Legends"
"8","Friday 12th July 2019 18:15","https://sullygnome.com/channel/vivieentd/stream/34878429120","105","420","4","7","0","0","21","10","League of Legends"
"9","Friday 5th July 2019 16:04","https://sullygnome.com/channel/vivieentd/stream/34789631696","86","344","4","6","0","0","10","8","League of Legends"
"10","Thursday 4th July 2019 18:42","https://sullygnome.com/channel/vivieentd/stream/34779912576","78","390","5","7","0","0","10","8","League of Legends"
"11","Wednesday 3rd July 2019 20:00","https://sullygnome.com/channel/vivieentd/stream/34768372176","120","600","5","9","0","0","36","16","League of Legends"
"12","Wednesday 3rd July 2019 17:30","https://sullygnome.com/channel/vivieentd/stream/34766473520","30","120","4","7","0","0","11","14","League of Legends"
"13","Wednesday 3rd July 2019 16:00","https://sullygnome.com/channel/vivieentd/stream/34765494080","0","0","2","2","0","0","0","0","League of Legends"
"14","Tuesday 2nd July 2019 22:42","https://sullygnome.com/channel/vivieentd/stream/34757652944","93","372","4","8","0","0","17","11","League of Legends"
"15","Monday 1st July 2019 23:30","https://sullygnome.com/channel/vivieentd/stream/34745294832","165","660","4","11","0","0","33","11","League of Legends,Pokkén Tournament"
"16","Monday 1st July 2019 18:00","https://sullygnome.com/channel/vivieentd/stream/34741993152","75","225","3","7","-1","0","9","6","League of Legends"
