"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Kerbal Space Program","975","38010","39","81","745","45.846153"
"2","Super Mario Maker 2","570","13695","23","43","266","28"
"3","Super Mario RPG: Legend of the Seven Stars","510","6585","12","19","104","12.235294"
"4","The Legend of Zelda: Breath of the Wild","495","10800","21","30","132","16"
"5","Games + Demos","45","1080","24","27","32","42.666666"
"6","NAIRI: Tower of Shirin","45","1200","26","28","7","9.333333"
"7","Road Redemption","30","780","26","27","32","64"
"8","Hellblade: Senua's Sacrifice","30","600","20","23","14","28"
"9","Warhammer 40,000: Mechanicus","30","600","20","21","30","60"
"10","60 Parsecs!","15","285","19","19","3","12"
