"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","FINAL FANTASY XIV ONLINE","4695","7155","0","6","184","2.351437"
"2","Deathgarden: BLOODHARVEST","255","255","0","3","8","1.882352"
"3","Grip","120","180","0","3","7","3.5"
"4","Golf It!","90","225","2","3","9","6"
"5","Stick Fight: The Game","90","330","2","5","9","6"
"6","My Friend Pedro","90","240","2","4","6","4"
"7","Super Smash Bros. Ultimate","60","60","1","1","0","0"
"8","Overcooked! 2","45","150","3","4","3","4"
"9","theHunter: Call of the Wild","30","90","3","4","3","6"
"10","Cadence of Hyrule: Crypt of the NecroDancer Featuring the Legend of Zelda","15","0","0","0","1","4"
