"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Kingdom Hearts: Chain of Memories","900","2580","2","6","39","2.6"
"2","100% Orange Juice","840","3690","4","7","61","4.357142"
"3","Alicia Online","795","2640","3","5","27","2.037735"
"4","Diddy Kong Racing","525","2685","4","9","31","3.542857"
"5","Super Mario 64","405","1710","3","8","27","4"
"6","Shining Force: Resurrection of the Dark Dragon","360","1995","5","8","34","5.666666"
"7","Pokémon Red/Blue","345","1065","3","5","14","2.434782"
"8","Pokémon Mystery Dungeon: Explorers of Sky","300","1320","4","7","20","4"
"9","Recettear: An Item Shop's Tale","285","1215","4","7","17","3.578947"
"10","Minecraft","255","840","3","6","15","3.529411"
"11","Pokémon Emerald","240","1365","5","10","38","9.5"
"12","Garry's Mod","225","1095","4","8","5","1.333333"
"13","BattleBlock Theater","195","450","2","4","10","3.076923"
"14","Secrets of Grindea","90","435","4","6","1","0.666666"
"15","Quiver Dick's Terrible Tale For Terrible Parents To Read To Their Equally Terrible Children","75","270","3","5","5","4"
"16","Banjo-Tooie","75","165","2","3","11","8.8"
