"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Yakuza 0","510","6495","12","22","50","5.882352"
"2","Skies of Arcadia Legends","465","5295","10","18","38","4.903225"
"3","Baldur's Gate","375","4380","11","16","62","9.92"
"4","Adventures of Lolo 3","315","1995","6","9","30","5.714285"
"5","Deus Ex: Invisible War","300","5565","18","27","32","6.4"
"6","Art","225","2190","9","12","14","3.733333"
"7","Thief: Deadly Shadows","225","3405","15","20","31","8.266666"
"8","Baba is You","180","1470","8","14","38","12.666666"
"9","The Great Battle V","120","1485","12","15","8","4"
"10","Disgaea 5: Alliance of Vengeance","120","885","7","9","8","4"
"11","Twinsen's Little Big Adventure 2 Classic","75","810","10","12","4","3.2"
