"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto V","8400","753450","87","303","15029","107.35"
"2","Just Chatting","2235","184065","79","129","4620","124.026845"
"3","Fortnite","885","70260","78","101","1813","122.915254"
"4","Minecraft","825","60975","73","97","1245","90.545454"
"5","The Jackbox Party Pack 4","645","50895","78","104","1101","102.418604"
"6","Jackbox Party Packs","630","50115","79","124","1006","95.809523"
"7","Garry's Mod","585","42345","73","89","1318","135.179487"
"8","Marbles on Stream","255","20520","79","99","353","83.058823"
"9","Counter-Strike: Global Offensive","150","11505","76","85","222","88.8"
"10","APB Reloaded","135","11430","84","95","265","117.777777"
"11","Apex Legends","45","2880","64","67","68","90.666666"
