"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 11:13","https://sullygnome.com/channel/dodori9/stream/35096824720","92","736","8","11","-2","-1","15","8","Just Chatting,PUBG: BATTLEGROUNDS"
"2","Friday 26th July 2019 13:00","https://sullygnome.com/channel/dodori9/stream/35049612128","225","1575","7","15","3","0","55","13","Just Chatting,League of Legends"
"3","Thursday 25th July 2019 11:15","https://sullygnome.com/channel/dodori9/stream/35036828080","135","1080","8","12","-1","0","30","12","Just Chatting,Tom Clancy's Rainbow Six Siege"
"4","Sunday 21st July 2019 03:52","https://sullygnome.com/channel/dodori9/stream/34985404240","398","3980","10","17","3","0","96","14","Just Chatting,Tom Clancy's Rainbow Six Siege,League of Legends"
"5","Saturday 20th July 2019 05:24","https://sullygnome.com/channel/dodori9/stream/34972641568","456","5016","11","16","1","0","99","12","Just Chatting,The Long Dark,Tom Clancy's Rainbow Six Siege"
"6","Friday 19th July 2019 04:28","https://sullygnome.com/channel/dodori9/stream/34959724800","527","4743","9","15","0","0","97","10","Just Chatting,The Long Dark,Tom Clancy's Rainbow Six Siege"
"7","Thursday 18th July 2019 05:30","https://sullygnome.com/channel/dodori9/stream/34947752336","435","3045","7","13","2","0","60","8","Just Chatting,The Sims 4,The Long Dark,Tom Clancy's Rainbow Six Siege"
"8","Wednesday 17th July 2019 04:10","https://sullygnome.com/channel/dodori9/stream/34934558048","530","4240","8","12","2","0","94","10","Just Chatting,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"9","Tuesday 16th July 2019 08:45","https://sullygnome.com/channel/dodori9/stream/34923479648","255","2805","11","16","2","0","67","14","Just Chatting,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"10","Monday 15th July 2019 05:34","https://sullygnome.com/channel/dodori9/stream/34910193680","281","2529","9","12","3","0","69","14","Just Chatting,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"11","Sunday 14th July 2019 07:49","https://sullygnome.com/channel/dodori9/stream/34898590672","311","4354","14","19","0","0","101","19","Tom Clancy's Rainbow Six Siege"
"12","Sunday 14th July 2019 06:04","https://sullygnome.com/channel/dodori9/stream/34898006320","41","451","11","15","0","0","12","16","Just Chatting"
"13","Saturday 13th July 2019 05:44","https://sullygnome.com/channel/dodori9/stream/34885473152","466","3728","8","15","0","0","87","10","Just Chatting,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"14","Friday 12th July 2019 04:36","https://sullygnome.com/channel/dodori9/stream/34872548240","504","5544","11","16","1","0","114","13","Just Chatting,Overwatch,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"15","Thursday 11th July 2019 05:51","https://sullygnome.com/channel/dodori9/stream/34860578080","414","3312","8","13","1","0","84","12","Overwatch,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"16","Wednesday 10th July 2019 05:02","https://sullygnome.com/channel/dodori9/stream/34847789792","538","4842","9","15","2","0","144","15","Just Chatting,Overwatch,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"17","Tuesday 9th July 2019 04:19","https://sullygnome.com/channel/dodori9/stream/34834916528","521","5731","11","16","4","0","160","18","Just Chatting,Overwatch,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"18","Monday 8th July 2019 05:57","https://sullygnome.com/channel/dodori9/stream/34823072464","243","2916","12","18","2","0","60","14","Just Chatting,Overwatch"
"19","Sunday 7th July 2019 03:50","https://sullygnome.com/channel/dodori9/stream/34809709744","580","5220","9","16","8","0","173","17","Just Chatting,Overwatch,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"20","Saturday 6th July 2019 05:38","https://sullygnome.com/channel/dodori9/stream/34797988016","427","4270","10","15","5","0","94","12","Just Chatting,Overwatch,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"21","Friday 5th July 2019 04:17","https://sullygnome.com/channel/dodori9/stream/34785104976","523","4707","9","14","3","0","101","11","Just Chatting,PUBG: BATTLEGROUNDS,Overwatch,Tom Clancy's Rainbow Six Siege"
"22","Thursday 4th July 2019 06:49","https://sullygnome.com/channel/dodori9/stream/34774515856","221","1989","9","14","0","0","36","9","Just Chatting,PUBG: BATTLEGROUNDS"
"23","Wednesday 3rd July 2019 06:34","https://sullygnome.com/channel/dodori9/stream/34761928496","386","4246","11","17","6","0","91","14","Just Chatting,PUBG: BATTLEGROUNDS,Tom Clancy's Rainbow Six Siege"
"24","Tuesday 2nd July 2019 06:14","https://sullygnome.com/channel/dodori9/stream/34749188528","361","3610","10","16","3","0","71","11","PUBG: BATTLEGROUNDS,Overwatch"
"25","Monday 1st July 2019 04:57","https://sullygnome.com/channel/dodori9/stream/34736616448","393","3537","9","13","-1","0","61","9","Just Chatting,PUBG: BATTLEGROUNDS,Overwatch"
